identifier,series,control_symbol,title,contents_dates,start_date,end_date,access_status,location,digitised_status,digitised_pages
13191999,A8703,1051860,Waterside Workers Federation Demo Petrov Enquiry - Primary Version,1937 - 1937,1937,1937,Not yet examined,Various locations,False,0
13192000,A8703,1051863,May Day Melbourne - Primary Version,1937 - 1937,1937,1937,Not yet examined,Various locations,False,0
13192018,A8703,1051868,South Australia State Conference - Primary Version,1937 - 1937,1937,1937,Not yet examined,Various locations,False,0
13192019,A8703,1051870,Probably Communist Party of Australia [CPA] Meeting People Entering And Leaving - Primary Version,1937 - 1937,1937,1937,Not yet examined,Various locations,False,0
13192020,A8703,1051874,Communist Party of Australia [CPA] Meeting New Theatre Melbourne - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13192021,A8703,1051876,Communist Party of Australia [CPA] State Conference Victoria 23 September 1956 - Primary Version,1956 - 1956,1956,1956,Not yet examined,Various locations,False,0
13192022,A8703,1051880,Melbourne May Day 1957 - Primary Version,circa1957 - circa1957,,,Not yet examined,Various locations,False,0
13192023,A8703,1051882,Communist Party of Australia [CPA] Tasmania State Conference 1957 - Primary Version,circa1957 - circa1957,,,Not yet examined,Various locations,False,0
13192024,A8703,1051886,Trade Union Activists 9 February 1958 - Primary Version,1958 - 1958,1958,1958,Not yet examined,Various locations,False,0
13198055,A8703,1062306,Australian May Day - Primary Version,1953 - 1964,1953,1964,Not yet examined,Various locations,False,0
13198813,A8703,1063721,Australian Soviet Friendship Society [ASFS] National Council Meeting Melbourne - 6 March 1960 - Primary Version,circa1960 - circa1960,,,Open,Various locations,False,0
13201099,A8703,1068135,Barbecue Organised by South Section of the Communist Party of Australia [CPA] Parkdale - 6 November 1960 - Primary Version,1960 - 1960,1960,1960,Open,Various locations,False,0
13207902,A8703,1081589,Berlin Peace Delegates Return to Melbourne - January 1952 - Primary Version,1952 - 1952,1952,1952,Open,Various locations,False,0
13222474,A8703,1114318,"Ceskoslovensky Filmovy Tydenik - Czechoslovak Film Weekly Magazine. Number 35 1968, Special Edition 1968 and Number 36 1968 - Primary Version",circa1968 - circa1968,,,Not yet examined,Various locations,False,0
13224470,A8703,1122070,Communist Party of Australia [CPA] State Conference Victoria - 1961 - Primary Version,circa1961 - circa1961,,,Open,Various locations,False,0
13224534,A8703,1120329,Chinese Delegates at Adelaide Airport - 1960 - Primary Version,circa1960 - circa1960,,,Not yet examined,Various locations,False,0
13225504,A8703,1122021,Metropolitan Conference Melbourne - 2 September 1962 - Primary Version,1962 - 1962,1962,1962,Open,Various locations,False,0
13225551,A8703,1120145,[Chinese Nationalist Film on China's involvement in World War II] - Primary Version,circa1950 - circa1950,,,Not yet examined,Various locations,False,0
13225565,A8703,1122035,Communist Party of Australia [CPA] State Conference Sydney - 13 May 1961 - Primary Version,1961 - 1961,1961,1961,Open,Various locations,False,0
13225615,A8703,1120195,China Today [Episode 21] - [No. 21] - Primary Version,circa1962 - circa1962,,,Not yet examined,Various locations,False,0
13229233,A8703,1126706,Communist Party of Australia [CPA] School Aldinga Beach South Australia - 15 May 1961 - Primary Version,circa1961 - circa1961,,,Open,Various locations,False,0
13229236,A8703,1126903,Communist Party of Australia [CPA] Newcastle and Hunter Valley District Conference - 14 - 15 October 1961 - Primary Version,1961 - 1961,1961,1961,Open,Various locations,False,0
13229476,A8703,1126741,18th National Communist Party of Australia [CPA] National Congress - 1958 - Primary Version,1958 - 1958,1958,1958,Open,Various locations,False,0
13229477,A8703,1126742,18th National Communist Party of Australia [CPA] National Congress - 1958 - Camera Material,1958 - 1958,1958,1958,Not yet examined,Various locations,False,0
13229707,A8703,1126766,"Communist Party of Australia [CPA] Sixteenth National Congress, Sydney - 1951 - Primary Version",1951 - 1951,1951,1951,Open,Various locations,False,0
13229825,A8703,1126784,Communist Party of Australia [CPA] Arts and Culture Conference [North] Melbourne - 23 September 1962 - Primary Version,1962 - 1962,1962,1962,Open,Various locations,False,0
13229940,A8703,1126808,Communist Party of Australia [CPA] Conference Dandenong Section Melbourne - 17 September 1961 - Primary Version,1961 - 1961,1961,1961,Open,Various locations,False,0
13230161,A8703,1126825,Communist Party of Australia [CPA] Conference Adelaide Section - 30 September 1956 - Primary Version,1956 - 1956,1956,1956,Open,Various locations,False,0
13230368,A8703,1126837,Communist Party of Australia [CPA] Perth Section Conference Western Australia - 30 April 1961 - Primary Version,1961 - 1961,1961,1961,Open,Various locations,False,0
13230534,A8703,1126857,Communist Party of Australia [CPA] State Conference Melbourne - 28 April 1963 - Primary Version,1963 - 1963,1963,1963,Open,Various locations,False,0
13230749,A8703,1126878,Communist Party of Australia [CPA] State Conference Western Australia - 1961 - Primary Version,circa1961 - circa1961,,,Open,Various locations,False,0
13230941,A8703,1133073,Communist Party of Australia [CPA] Cadres Meeting at the Australian Railways Union Building - 22nd February 1957 - Primary Version,1957 - 1957,1957,1957,Open,Various locations,False,0
13230942,A8703,1133086,Communist Party of Australia [CPA] Demonstration Outside USA Consulate - 6 August 1964 - Primary Version,1964 - 1964,1964,1964,Open,Various locations,False,0
13230943,A8703,1133103,Communist Party of Australia [CPA] Metropolitan Conference - October 1960 - Primary Version,circa1960 - circa1960,,,Open,Various locations,False,0
13230965,A8703,1135284,Crimes Act Trials Melbourne 1951 - Primary Version,circa1951 - circa1951,,,Open,Various locations,False,0
13231997,A8703,1129786,Coogee 5 July 1962 - Primary Version,1962 - 1962,1962,1962,Open,Various locations,False,0
13238597,A8703,1143831,"Demonstration by Members of the Vietnam Information Service, Melbourne 6 April 1968 - Primary Version",1968 - 1968,1968,1968,Open,Various locations,False,0
13238599,A8703,1143852,Demonstration placards concerning imported TV & Giving Aussies a Go Canberra Parliament House Circa 1956 - Primary Version,circa1956 - circa1956,,,Open,Various locations,False,0
13239417,A8703,1144680,Deputation to Canberra on 11 March 1953 in Connection with the Oust Menzies Campaign - Primary Version,1953 - 1953,1953,1953,Open,Various locations,False,0
13244126,A8703,1155551,Draft Resistant Movement Demonstration Melbourne 17 April 1968 - Primary Version,1968 - 1968,1968,1968,Open,Various locations,False,0
13246844,A8703,1159212,Spy Centre - Primary Version,circa1963 - circa1963,,,Open,Various locations,False,0
13246942,A8703,1159262,Aldermaston March Brisbane Easter 1964 - Primary Version,circa1964 - circa1964,,,Open,Various locations,False,0
13247219,A8703,1159433,Eastern Approaches - Primary Version,circa1969 - circa1969,,,Open,Various locations,False,0
13247348,A8703,1166166,Eureka Youth League School Adelaide 19/4/1957 - Primary Version,1957 - 1957,1957,1957,Open,Various locations,False,0
13247349,A8703,1166182,Eureka Youth League State Conference Sydney 29/6/1963 - Primary Version,1963 - 1963,1963,1963,Open,Various locations,False,0
13252978,A8703,1171651,Farewell to Delegates to Warsaw Youth Congress Who Left by MV Neptunia 18 June 1955 - Primary Version,1955 - 1955,1955,1955,Open,Various locations,False,0
13254008,A8703,1174438,"Eureka Youth League [EYL] State Conference 11 October 1959, Eureka Youth League [EYL] Conference North Melbourne 27 September 1959 - Primary Version",circa1959 - 1959,,1959,Open,Various locations,False,0
13254009,A8703,1174456,Metropolitan Eureka Youth League [EYL] Conference North Melbourne 7-8 October 1961 - Primary Version,1961 - 1961,1961,1961,Open,Various locations,False,0
13254742,A8703,1173414,Festliches Nurnberg - Primary Version,circa1937 - circa1937,,,Not yet examined,Various locations,False,0
13255296,A8703,1174387,Eureka Youth League [EYL] State Conference 26 - 27 May 1962 - Primary Version,1962 - 1962,1962,1962,Open,Various locations,False,0
13255399,A8703,1174412,Trade Union Activists Meeting Unity Hall Melbourne 1st March 1964 - Primary Version,1964 - 1964,1964,1964,Open,Various locations,False,0
13255400,A8703,1174426,"Victorian State Conference, Communist Party of Australia [CPA] NTA Melbourne - 1964 - Primary Version",circa1964 - circa1964,,,Open,Various locations,False,0
13262131,A8703,1189535,Foreign Correspondents visit the South Vietnam Liberation Unit - Primary Version,circa1965 - circa1965,,,Open,Various locations,False,0
13279718,A8703,1226640,Hands off Cuba Demonstration Melbourne 25/10/1962 - Primary Version,1962 - 1962,1962,1962,Open,Various locations,False,0
13283013,A8703,1234593,Harold Holt Memorial Service 22 December 1967 - Primary Version,1967 - 1967,1967,1967,Open,Various locations,False,0
13283942,A8703,1231765,Hiroshima Day March Brisbane 1964 - Primary Version,circa1964 - circa1964,,,Open,Various locations,False,0
13293101,A8703,1249360,Kenneth Craig Miller - Cine Film - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13293301,A8703,1252870,"Hyde, Michael Dudley - Interview HSV 7 ""This Week"" Sunday 5 July 1970 - Primary Version",1970 - 1970,1970,1970,Open,Various locations,False,0
13294292,A8703,1248612,Deputation to Canberra - `Oust Menzies' Camp - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13294293,A8703,1248614,Hands Off Cuba Demonstration - Melbourne 1962 - Primary Version,1962 - 1962,1962,1962,Open,Various locations,False,0
13306028,A8703,1274379,Labour Day Adelaide 10 October 1955 - Primary Version,1955 - 1955,1955,1955,Not yet examined,Various locations,False,0
13306125,A8703,1274414,"Labour Day March, New South Wales, 1959 - Primary Version",circa1959 - circa1959,,,Not yet examined,Various locations,False,0
13307342,A8703,1278421,Laurie Aarons General Secretary Communist Party of Australia [CPA] Wages Claim - Circa 1960 - Primary Version,circa1960 - circa1960,,,Open,Various locations,False,0
13307500,A8703,1279737,Legal Resident - Primary Version,circa1963 - circa1963,,,Open,Various locations,False,0
13308394,A8703,1285602,"Location Shots, Kings Cross, Restaurants, Heads, Skyline 7 - 11 August 1961 - Primary Version",1961 - 1961,1961,1961,Open,Various locations,False,0
13313459,A8703,1297473,May Day March Sydney 1957 [with Cinesound Review Newsreel: Thousands march on May Day] - Primary Version,1957 - 1957,1957,1957,Open,Various locations,False,0
13313460,A8703,1297486,May Day March Sydney 1959 - Primary Version,1959 - 1959,1959,1959,Not yet examined,Various locations,False,0
13313461,A8703,1297504,May Day March Sydney 1961 - Primary Version,1961 - 1961,1961,1961,Open,Various locations,False,0
13313565,A8703,1297516,May Day March Sydney 1964 - Primary Version,1964 - 1964,1964,1964,Open,Various locations,False,0
13313662,A8703,1297528,May Day March Wollongong 1959 - Primary Version,1959 - 1959,1959,1959,Open,Various locations,False,0
13313663,A8703,1297542,May Day Melbourne 1953 - Primary Version,1953 - 1953,1953,1953,Open,Various locations,False,0
13313764,A8703,1297272,May Day Fremantle 1957 - Primary Version,1957 - 1957,1957,1957,Open,Various locations,False,0
13313858,A8703,1297277,May Day March 1951 - Primary Version,1951 - 1951,1951,1951,Open,Various locations,False,0
13313859,A8703,1297285,May Day March Fremantle WA [Western Australia] 1961 - Primary Version,1961 - 1961,1961,1961,Open,Various locations,False,0
13313943,A8703,1297293,May Day March Melbourne 1 May 1960 - Primary Version,1960 - 1960,1960,1960,Open,Various locations,False,0
13313944,A8703,1297302,May Day March Melbourne 1952 - Primary Version,1952 - 1952,1952,1952,Open,Various locations,False,0
13314030,A8703,1297309,May Day March Melbourne 1955 - Primary Version,1955 - 1955,1955,1955,Open,Various locations,False,0
13314031,A8703,1297312,May Day March Melbourne 1956 - Primary Version,1956 - 1956,1956,1956,Open,Various locations,False,0
13314140,A8703,1297318,May Day March Melbourne 1957 - Primary Version,1957 - 1957,1957,1957,Open,Various locations,False,0
13314244,A8703,1297322,May Day March Melbourne 1958 - Primary Version,1958 - 1958,1958,1958,Open,Various locations,False,0
13314245,A8703,1297328,May Day March Melbourne 1959 - Primary Version,1959 - 1959,1959,1959,Open,Various locations,False,0
13314356,A8703,1297334,May Day March Melbourne 1961 - Primary Version,1961 - 1961,1961,1961,Open,Various locations,False,0
13314357,A8703,1297341,May Day March Melbourne 1962 - Primary Version,1962 - 1962,1962,1962,Open,Various locations,False,0
13314467,A8703,1297361,May Day March Melbourne 1963 - Primary Version,1963 - 1963,1963,1963,Open,Various locations,False,0
13314568,A8703,1297398,May Day March Melbourne 1964 - Primary Version,1964 - 1964,1964,1964,Open,Various locations,False,0
13314671,A8703,1297410,May Day March Newcastle 1957 - Primary Version,1957 - 1957,1957,1957,Open,Various locations,False,0
13314771,A8703,1297426,May Day March Sydney 1 May 1960 - Primary Version,1960 - 1960,1960,1960,Open,Various locations,False,0
13314781,A8703,1298504,Meet the Press - Interview with E F [Edward Fowler] [Ted] Hill 1959 - Primary Version,circa1959 - circa1959,,,Open,Various locations,False,0
13314881,A8703,1297441,May Day March Sydney 1956 - Primary Version,circa1956 - circa1956,,,Open,Various locations,False,0
13314882,A8703,1297456,May Day March Sydney 1956 [with Cinesound Review Newsreel: May Day Marchers meet Opposition] - Primary Version,1956 - 1956,1956,1956,Open,Various locations,False,0
13314912,A8703,1300027,Metropolitan Conference Communist Party of Australia [CPA] [Victoria] - 1962 - Primary Version,circa1962 - circa1962,,,Open,Various locations,False,0
13321204,A8703,1314006,[surveillance footage recorded by ASIO] - 18th National Communist Party of Australia [CPA] National Congress - 1958 - [Friday 4th April 1958] - Primary Version,1958 - 1958,1958,1958,Open,Various locations,False,0
13321208,A8703,1314015,[surveillance footage recorded by ASIO] - 18th National Communist Party of Australia [CPA] National Congress - 1958 - [Saturday 5th April 1958] - Primary Version,1958 - 1958,1958,1958,Open,Various locations,False,0
13321315,A8703,1314029,[surveillance footage recorded by ASIO] - 18th National Communist Party of Australia [CPA] National Congress - 1958 - [Sunday 6th April 1958] - Primary Version,1958 - 1958,1958,1958,Open,Various locations,False,0
13321714,A8703,1308570,Mr Franc - Primary Version,circa1970 - circa1970,,,Open,Various locations,False,0
13329277,A8703,1330214,November Victory - Primary Version,circa1954 - circa1954,,,Not yet examined,Various locations,False,0
13329418,A8703,1322457,New Theatre League National Conference Adelaide 1955 - Primary Version,circa1955 - circa1955,,,Open,Various locations,False,0
13329615,A8703,1329074,North Queensland District Conference Townsville 31/8/1963 - 1/09/1963 - Primary Version,1963 - 1963,1963,1963,Open,Various locations,False,0
13337507,A8703,1340691,Our Royal Visitors - Primary Version,circa1954 - circa1956,,,Open,Various locations,False,0
13337561,A8703,1340730,Oust Menzies Campaign Deputation to Canberra 1953 - Primary Version,circa1953 - circa1953,,,Not yet examined,Various locations,False,0
13341609,A8703,1353852,Persons Entering and Leaving the Communist Party of Australia [CPA] Headquarters at 40 Market St Sydney - 24 May 1962 - Primary Version,1962 - 1962,1962,1962,Open,Various locations,False,0
13341836,A8703,1351002,Peace March Brisbane 5 August 1962 - Primary Version,1962 - 1962,1962,1962,Open,Various locations,False,0
13341883,A8703,1351017,Peace March on Canberra Civic Centre 15 August 1962 - Primary Version,1962 - 1962,1962,1962,Open,Various locations,False,0
13342289,A8703,1353591,Persona Non Grata - Primary Version,circa1962 - circa1962,,,Open,Various locations,False,0
13347661,A8703,1355011,Vladimir Petrov and Bush Scene 1954 - Primary Version,circa1954 - circa1954,,,Open,Various locations,False,0
13347741,A8703,1355024,Petrov Enquiry: Wharf Laborers Demonstrate - 5 arrests - Primary Version,circa1954 - circa1954,,,Not yet examined,Various locations,False,0
13347742,A8703,1355028,Petrov Sensation - Primary Version,circa1954 - circa1954,,,Not yet examined,Various locations,False,0
13355897,A8703,1379877,Protest March by Railway and Tramway Employees Melbourne 21 September 1960 - Primary Version,1960 - 1960,1960,1960,Open,Various locations,False,0
13356231,A8703,1377216,Pro Clemency Vigil for Ethel and Julius Rosenberg - Primary Version,circa1953 - circa1953,,,Open,Various locations,False,0
13363685,A8703,1399951,Royal Commission on Espionage 1954 - Primary Version,circa1954 - circa1954,,,Open,Various locations,False,0
13364333,A8703,1399971,Royal Commission on Espionage circa 1955 - Primary Version,circa1955 - circa1955,,,Open,Various locations,False,0
13371482,A8703,1407414,Save the Rosenbergs Deputation to the Consulate of the United States of America (USA) 472 Bourke St Melbourne 1953 - Primary Version,circa1953 - circa1953,,,Open,Various locations,False,0
13375888,A8703,1410478,Seamens Protest Meeting Public Works Perth 3 May 1956 / May Day Perth 1956 - Primary Version,1956 - 1956,1956,1956,Open,Various locations,False,0
13377601,A8703,1419589,Skripov Case Circa late 1962 - early 1963 - Primary Version,circa1962 - circa1963,,,Open,Various locations,False,0
13377602,A8703,1419600,Skripov Case - Coogee Bay NSW 14 December 1961 - Primary Version,1961 - 1961,1961,1961,Open,Various locations,False,0
13377603,A8703,1419613,Skripov Case Dead Letter Capsule 1962 - Primary Version,circa1962 - circa1962,,,Open,Various locations,False,0
13377685,A8703,1419631,Skripov Case Location Shots Canberra ACT 1962 14 December 1962 - Primary Version,1962 - 1962,1962,1962,Open,Various locations,False,0
13377686,A8703,1419643,Skripov Case - Manly 10 May 1962 [Steyne Hotel] - Primary Version,1962 - 1962,1962,1962,Not yet examined,Various locations,False,0
13377770,A8703,1419655,Skripov Case - Manly [New South Wales] 9 August 1961 - Primary Version,1961 - 1961,1961,1961,Open,Various locations,False,0
13377771,A8703,1419667,Skripov Case - Manly 10 May 1962 - Primary Version,1962 - 1962,1962,1962,Open,Various locations,False,0
13377772,A8703,1419679,Skripov Case - Sydney 1961 - Primary Version,circa1961 - circa1961,,,Open,Various locations,False,0
13377860,A8703,1419689,Skripov Case - Taronga Park Zoo Sydney 1961 - Primary Version,circa1961 - circa1961,,,Open,Various locations,False,0
13377861,A8703,1419701,"Skripov Case - the Corso, Manly 23 October 1961 - Primary Version",1961 - 1961,1961,1961,Open,Various locations,False,0
13377947,A8703,1419731,Arrival and Departure of Ivan Skripov at Kingsford Smith Airport - Primary Version,circa1959 - circa1963,,,Open,Various locations,False,0
13377948,A8703,1419734,Arrival and Departure of Ivan Skripov at Kingsford Smith Airport - Camera Material,circa1959 - circa1963,,,Open,Various locations,False,0
13378312,A8703,1418143,Sir Thomas Blamey's Funeral 1951 - Primary Version,circa1951 - circa1951,,,Open,Various locations,False,0
13378416,A8703,1416720,"[Signing of French Capitulation World War II, 22nd of June 1940] - [Foreign Language Version] German",circa1940 - circa1940,,,Not yet examined,Various locations,False,0
13378443,A8703,1419380,A Moscow Directive to Petrov - Primary Version,circa1954 - circa1954,,,Not yet examined,Various locations,False,0
13378444,A8703,1419396,Skripov Case - Comet Arriving - Primary Version,circa1954 - circa1954,,,Open,Various locations,False,0
13378445,A8703,1419409,Skripov Case - Message Sender HQ February 1963 - Primary Version,1963 - 1963,1963,1963,Open,Various locations,False,0
13378528,A8703,1419424,Skripov Case - Secret Writing Demonstration 4 March 1963 - Primary Version,1963 - 1963,1963,1963,Open,Various locations,False,0
13378529,A8703,1419436,"Soviet  Embassy Closing 1954, Mrs Petrov at Mascot - Primary Version",circa1954 - circa1954,,,Open,Various locations,False,0
13378606,A8703,1419448,Skripov Case - Street Scenes from Town Hall Melbourne 9 May 1963 - Primary Version,1963 - 1963,1963,1963,Open,Various locations,False,0
13378607,A8703,1419462,Skripov Case - Sydney Harbour Bridge  July 1962 - Primary Version,1962 - 1962,1962,1962,Open,Various locations,False,0
13378704,A8703,1419486,Skripov Case 15 June 1961 [Skripov and ASIO agent meet] - Primary Version,1962 - 1962,1962,1962,Open,Various locations,False,0
13378705,A8703,1419497,Skripov Case - 1963 [Canberra] - Primary Version,circa1963 - circa1963,,,Open,Various locations,False,0
13378706,A8703,1419508,Skripov Case - Meeting at Collaroy 22 August 1962 - Primary Version,1962 - 1962,1962,1962,Open,Various locations,False,0
13378787,A8703,1419528,Skripov Case 29 - 30 December Adelaide 1962 - Primary Version,1962 - 1962,1962,1962,Open,Various locations,False,0
13378877,A8703,1419556,Skripov Case - Meeting at Bondi Junction 19 December 1962 - Primary Version,1962 - 1962,1962,1962,Open,Various locations,False,0
13378878,A8703,1419565,Skripov Case - Bronte Park NSW 5 March 1962 - Primary Version,1962 - 1962,1962,1962,Open,Various locations,False,0
13378879,A8703,1419571,"Skripov Case - Chatswood, NSW 4 October 1962 - Primary Version",1962 - 1962,1962,1962,Open,Various locations,False,0
13378955,A8703,1419579,Skripov Case - circa 1962 [Collaroy Beach and Manly] - Primary Version,circa1962 - circa1962,,,Open,Various locations,False,0
13385958,A8703,1434585,State Conference of the Communist Party of Australia [CPA] - 1952 - Primary Version,circa1952 - circa1952,,,Not yet examined,Various locations,False,0
13393324,A8703,1447728,Target Personalities - Primary Version,circa1955 - circa1955,,,Open,Various locations,False,0
13397938,A8703,1455462,The 18th National Congress of the Communist Party of Australia [CPA] - 1958 - Primary Version,circa1958 - circa1958,,,Open,Various locations,False,0
13398986,A8703,1460725,[The case of Rudolph Ivanovich Abel; Russian Spy] - Primary Version,circa1957 - circa1957,,,Not yet examined,Various locations,False,0
13399063,A8703,1461790,The Communist Party of Australia [CPA] Central Committee Meeting - June 1953 - Primary Version,circa1953 - circa1953,,,Open,Various locations,False,0
13399277,A8703,1463937,The Eye of the Beholder - Primary Version,circa1950 - circa1950,,,Open,Various locations,False,0
13399606,A8703,1464675,The Forever Living Julius and Ethel Rosenberg - Primary Version,circa1953 - circa1953,,,Open,Various locations,False,0
13399757,A8703,1462647,"Film Show and Lecture Organised by The Palestine and Australia Solidarity Committee, Nichols Hall - Lonsdale Street  Melbourne - Primary Version",1973 - 1973,1973,1973,Open,Various locations,False,0
13399758,A8703,1462659,SPA [Socialist Party Alliance] State Conference YWCA Building - Melbourne 20 March 1977 (12Mins) - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13399759,A8703,1462665,Persons Attending Marx School Arcadia to Sight Walter Seddon Clayton (2 Mins) - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13399897,A8703,1462673,Communist Party of Australia [CPA] Political Committee Meeting 18 October 1956 - 40 Market Street - Primary Version,1956 - 1956,1956,1956,Open,Various locations,False,0
13399898,A8703,1462681,Communist Party of Australia [CPA] Arts and Science Group - 10 February 1957 - Primary Version,1957 - 1957,1957,1957,Open,Various locations,False,0
13400033,A8703,1462689,Operation Boomerang Alan Udia Janovski (4 Mins) - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400034,A8703,1462697,Operation Pidgeon Walter Clayton (11 Mins 29 Secs) - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400035,A8703,1462705,Telopea Park Canberra (5 Mins 12 Secs) - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400174,A8703,1462713,Laurie Aarons and Edward Hill (2 Mins) - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400175,A8703,1462723,Communist Party of Australia [CPA] West Sydney Section Conference - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400302,A8703,1462731,4th July Demonstration St Kilda Road Area - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400303,A8703,1462741,Communist Party of Australia [CPA] University Branches Meetings - Balmain - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400304,A8703,1462751,Demonstration Outside United States Consulate - Melbourne (15 Mins) - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400433,A8703,1462459,Legal Resident Skripov case training film - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400434,A8703,1462471,Students for a Democratic Society SDS Demonstration - Melbourne 28 May 1969 - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400435,A8703,1462758,Moratorium March Bourke and Elizabeth Streets - Melbourne (9 Mins) - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400436,A8703,1462769,Communist Party of Australia [CPA] Meeting for Visit of L Aarons - Brisbane - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400553,A8703,1462481,National Service Intake Demonstration - Richmond 17 July 1968 - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400554,A8703,1462490,Demonstration by Members of the Vietnam Information Service - Melbourne 30 March 1968 - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400555,A8703,1462779,Moratorium Campaign Meeting - Sydney (20 Mins) - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400556,A8703,1462789,Communist Party of Australia [CPA] Member in Moratorium Campaign March - Sydney - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400671,A8703,1462499,Demonstration US Consulate - Melbourne 4 July 1969 - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400672,A8703,1462507,Communist Party of Australia [CPA] Central Committee Meeting - Sydney  - 6 June 1965 - Primary Version,1965 - 1965,1965,1965,Open,Various locations,False,0
13400673,A8703,1462798,Moratorium 30 June 1971 - Sydney (20 Mins) - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400674,A8703,1462807,Demonstration Solidarity Action with Freedom Struggle of New Guinean People - Sydney (12 Mins) - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400800,A8703,1462516,Photograph Persons of Interest meeting at the Canberra Railway Station 22-23 March 1969 - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400801,A8703,1462523,Persons of Interest meeting with Arthur Gietzelt - Sydney 20 August 1969 - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400802,A8703,1462816,Oust Menzies Campaign Deputation to Canberra 1953 - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400803,A8703,1462826,Oust Menzies Campaign Deputation to Canberra 1953 - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
13400804,A8703,1462835,Communist Party of Australia [CPA] School Aldinga Beach - South Australia - 15 May 1961 - Primary Version,1961 - 1961,1961,1961,Open,Various locations,False,0
13400927,A8703,1462535,Gietzelt entering and leaving home of E Aarons - Sydney 30 September 1969 - Primary Version,1937 - 1937,1937,1937,Open,Various locations,False,0
